Building Name,Room Name,Capacity,Features,Technology,Tables/Chairs,Lighting,Video/Audio Equipment,Time Slot,Availability,Catering Allowed,Date
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-16
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-17
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-18
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-19
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-20
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-21
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-22
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-23
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-24
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-25
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-26
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-27
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-28
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-29
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-30
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-31
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-04-01
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-04-02
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-04-03
William H. Gates Hall,Classroom 138,352,Interactive space for workshops and seminars,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-04-04
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-04-05
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-04-06
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-04-07
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-04-08
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-04-09
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-04-10
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-10
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-11
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-12
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-13
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-14
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-15
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-16
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-17
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-18
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-19
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-20
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-21
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-22
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-23
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-24
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-25
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-26
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-27
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-28
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-29
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-30
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-31
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-04-01
Gowen Hall,Room 301,499,Hybrid conference room for virtual meetings,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-04-02
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-04-03
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-04-04
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-04-05
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-04-06
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-04-07
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-04-08
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-04-09
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-04-10
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-10
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-11
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-12
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-13
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-14
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-15
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-16
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-17
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-18
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-19
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-20
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-21
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-22
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-23
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-24
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-25
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Booked,Yes,2025-03-26
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Booked,Yes,2025-03-27
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Booked,Yes,2025-03-28
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Booked,Yes,2025-03-29
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Booked,Yes,2025-03-30
Smith Hall,Room 105,341,Lecture hall with stadium seating,"Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",2:00 PM - 3:00 PM,Booked,Yes,2025-03-31
Kane Hall,Room 130,489,"Large Meeting Room, flexible seating arrangements","Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",9:00 AM - 10:00 AM,Available,Yes,2025-04-01
Kane Hall,Room 130,489,"Large Meeting Room, flexible seating arrangements","Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",10:00 AM - 11:00 AM,Available,Yes,2025-04-02
Kane Hall,Room 130,489,"Large Meeting Room, flexible seating arrangements","Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",11:00 AM - 12:00 PM,Available,Yes,2025-04-03
Kane Hall,Room 130,489,"Large Meeting Room, flexible seating arrangements","Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",12:00 PM - 1:00 PM,Available,Yes,2025-04-04
Kane Hall,Room 130,489,"Large Meeting Room, flexible seating arrangements","Projector, microphone","Tables, Chairs",Yes,"Audio System, Video Conference",1:00 PM - 2:00 PM,Available,Yes,2025-04-05
